lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
9,0,0.0,6,3,4,2,0,0,0,1
162,0,80.75,8,27,4,2,2,3,0,0
18,0,61.15,3,3,4,5,2,0,0,1
21,1,37.07,11,5,3,3,0,0,0,1
54,0,80.3,3,4,4,2,0,0,0,1
12,0,58.0,12,16,3,2,0,0,0,1
64,0,149.4,9,16,4,1,0,0,3,0
0,0,101.0,3,1,4,1,0,0,0,1
2,1,205.0,9,30,4,1,0,0,3,1
8,2,126.0,9,20,4,1,2,0,0,1
25,1,139.0,10,21,4,2,0,0,0,1
8,1,72.07,2,9,4,1,0,0,0,1
74,0,142.5,7,22,4,2,1,0,3,1
269,1,80.0,12,29,3,3,2,0,0,1
5,1,81.0,2,26,4,2,0,3,0,1
7,1,111.0,12,29,4,2,0,0,0,1
44,0,103.95,3,17,4,2,0,0,3,1
2,1,0.0,9,28,4,1,0,3,0,1
24,0,119.25,9,17,4,3,1,0,0,1
98,1,95.0,5,3,3,4,0,0,0,1
37,2,81.9,3,10,4,3,1,0,0,1
3,1,81.0,8,10,4,3,1,3,0,1
3,2,156.0,3,28,4,3,1,0,3,1
33,0,139.52,4,24,4,4,2,0,5,0
170,1,108.3,8,18,4,3,0,0,0,0
85,0,82.45,3,29,4,4,0,0,0,1
2,0,66.88,5,15,3,2,2,0,0,1
48,0,85.5,5,30,3,3,1,0,0,1
7,2,193.0,2,29,4,2,1,1,3,1
35,2,199.0,11,7,4,3,1,0,0,1
246,1,81.77,9,8,4,3,0,0,1,0
149,0,85.5,8,26,4,2,2,3,0,0
38,0,69.44,2,20,4,3,2,0,3,0
113,1,105.3,5,2,4,2,1,0,0,1
78,1,120.28,5,23,4,3,1,3,0,1
24,0,68.07,12,13,4,4,0,0,0,1
68,1,108.38,4,24,4,2,2,0,0,0
41,1,81.77,11,8,4,2,2,0,0,1
155,1,85.0,11,25,4,2,2,0,0,0
2,1,110.6,2,26,4,3,2,0,3,1
180,1,98.1,10,10,4,0,1,3,0,1
37,0,107.1,3,31,4,4,2,3,0,0
24,2,124.0,9,19,4,1,1,0,0,1
9,1,151.67,8,26,4,2,1,0,3,0
57,0,101.52,9,21,3,2,0,0,0,1
0,0,0.0,9,17,1,1,0,0,0,1
10,1,131.0,4,8,4,2,0,0,3,0
21,1,93.0,3,10,4,2,0,0,0,1
16,2,155.6,11,6,4,3,2,3,0,1
24,1,74.8,11,17,4,3,1,3,0,1
56,0,80.19,6,20,4,3,1,3,0,0
48,1,168.3,8,24,4,4,0,0,3,1
7,1,175.67,8,12,4,2,1,0,0,1
171,1,76.08,12,31,3,2,2,0,0,1
63,0,121.5,7,23,4,5,2,0,0,0
1,0,81.0,2,20,4,1,0,3,0,1
81,2,89.25,10,24,4,3,2,0,0,1
88,0,106.25,10,22,3,4,2,1,0,1
101,0,80.0,4,4,3,2,1,0,0,0
87,1,90.23,10,31,4,3,1,0,0,1
0,1,178.33,8,18,4,3,0,0,3,1
142,1,138.55,8,8,4,4,1,0,3,1
63,0,137.7,7,25,4,3,1,0,3,0
50,1,76.92,6,22,4,1,0,0,0,1
151,0,200.0,6,27,3,0,1,0,4,0
115,1,136.1,6,6,4,2,1,0,0,1
74,0,82.45,3,30,4,4,1,0,0,0
147,0,126.9,9,12,4,5,1,0,0,0
4,0,1.0,2,23,4,2,0,0,0,1
0,0,158.0,8,9,4,1,0,3,0,1
2,2,179.0,8,6,4,1,0,0,0,1
5,1,12.0,9,2,3,1,0,0,0,1
8,2,0.0,4,23,1,1,0,0,3,1
7,2,133.83,4,9,4,1,2,0,0,1
44,1,66.5,2,8,4,3,1,0,1,0
130,0,114.3,5,5,4,3,0,0,3,0
157,0,217.6,8,19,4,3,2,1,5,0
13,0,75.0,3,20,3,0,1,0,0,1
77,1,76.5,7,13,4,2,1,0,0,0
44,0,85.5,9,16,4,4,2,0,0,1
8,2,187.43,9,23,4,5,2,0,0,1
0,0,95.0,3,1,3,1,0,0,0,1
163,0,159.3,9,23,4,1,0,0,3,0
76,1,96.3,4,12,4,2,0,0,0,1
123,0,162.0,9,20,4,5,1,0,3,0
34,0,126.9,5,11,4,1,0,0,0,0
20,1,86.4,9,1,3,5,2,0,1,1
210,3,108.3,8,17,4,3,0,0,3,1
26,0,100.0,11,11,4,1,0,3,0,0
53,1,107.1,10,29,4,1,1,0,0,0
87,0,132.3,10,6,4,3,0,0,3,0
76,1,58.76,10,22,4,3,1,3,0,1
59,2,104.0,11,24,4,3,0,0,0,1
25,2,145.0,9,25,4,0,2,0,0,1
36,2,88.4,12,21,4,4,1,0,0,1
20,1,99.0,7,29,4,1,0,3,0,1
0,1,65.0,5,17,2,3,0,0,0,1
72,0,87.3,4,3,4,1,2,0,0,0
240,1,85.5,8,18,4,3,0,3,0,0
42,0,168.63,3,20,4,2,2,0,5,0
4,2,99.51,11,19,4,5,2,0,0,1
47,1,107.1,7,3,4,2,2,3,0,1
9,1,67.0,10,13,2,2,0,0,0,1
105,0,110.97,10,28,2,2,1,0,4,1
136,1,105.3,8,3,4,3,0,0,0,1
103,1,61.5,3,3,3,3,0,0,0,1
78,0,274.2,12,29,3,3,1,0,6,1
161,0,130.0,3,25,3,2,1,1,1,0
76,0,131.4,7,2,4,1,0,0,3,0
109,0,89.4,10,24,4,2,1,3,0,0
161,0,116.1,9,8,3,3,0,0,0,0
2,1,91.0,6,14,4,1,0,0,0,1
16,2,140.0,10,29,4,1,2,0,0,1
72,1,168.3,9,6,4,2,0,0,3,1
21,1,129.0,9,18,4,1,2,3,0,0
174,1,112.0,7,25,4,2,1,0,0,0
56,0,109.8,8,28,4,1,2,0,0,0
20,0,67.0,12,4,2,0,2,0,0,1
80,1,207.9,11,11,4,2,0,1,5,1
308,0,71.91,12,29,4,3,2,3,0,0
184,1,130.5,10,18,4,4,0,1,0,0
7,0,112.2,10,5,3,1,1,1,0,1
11,1,81.0,2,12,4,2,1,3,0,1
52,1,150.9,8,27,4,1,2,0,3,0
37,2,105.3,10,22,4,2,0,0,3,1
3,0,89.0,4,8,4,1,0,3,0,0
197,0,43.8,12,21,3,4,1,1,0,1
30,0,99.0,4,13,4,4,0,3,0,0
1,0,90.0,1,29,4,1,0,0,0,1
2,1,109.0,12,3,4,1,2,0,0,1
34,0,80.0,12,1,2,3,0,0,0,1
152,1,94.5,7,27,4,2,0,3,0,1
23,2,188.0,12,30,4,1,0,0,3,1
76,0,89.75,8,30,3,4,0,0,0,1
4,1,116.0,9,22,3,3,0,0,0,1
119,1,114.3,8,16,4,2,0,0,0,1
52,0,56.16,12,17,4,1,2,3,0,1
53,0,116.1,5,31,4,2,0,3,0,0
26,2,122.0,9,4,4,0,1,0,0,1
56,1,82.44,12,8,4,3,0,0,1,1
12,1,129.0,2,14,4,3,2,1,0,1
111,0,80.24,6,7,3,4,0,0,0,1
69,1,110.5,4,23,4,2,2,0,0,1
100,0,0.0,9,28,4,4,0,1,0,1
49,3,117.9,7,1,4,2,1,0,0,1
220,0,106.0,10,3,2,2,1,0,4,0
104,2,67.9,8,11,4,3,0,0,1,1
15,1,139.0,8,31,4,4,0,0,0,1
58,1,80.3,3,4,4,2,0,0,0,1
29,2,149.1,10,31,4,3,1,1,0,1
151,2,226.35,8,28,4,2,2,1,5,0
81,1,88.83,3,25,4,2,2,0,0,0
9,0,0.0,4,6,4,1,0,1,0,1
37,0,87.3,12,26,4,2,2,0,0,1
43,0,115.5,5,31,4,3,0,0,0,1
5,2,159.0,10,27,4,3,1,0,0,1
4,1,187.0,3,26,4,1,0,0,3,1
90,0,119.85,5,12,4,3,1,0,0,0
0,1,141.0,3,19,4,1,1,0,0,0
4,0,106.0,2,14,4,7,4,0,3,1
1,1,156.0,10,16,4,3,2,0,0,1
17,1,123.62,9,22,4,3,0,0,0,1
6,1,68.0,3,1,2,2,0,0,0,1
32,1,168.3,7,28,4,3,0,0,3,1
83,1,97.75,3,21,4,3,1,3,0,1
193,0,90.95,7,13,4,7,2,0,0,0
6,1,97.02,10,18,4,2,2,0,0,1
121,1,105.3,7,16,4,1,2,0,0,1
8,2,108.67,11,24,4,3,0,0,0,1
15,0,136.0,6,13,4,3,1,0,3,0
323,0,86.0,5,17,3,4,0,1,0,1
132,0,151.2,10,16,4,2,2,0,3,0
71,2,124.95,4,23,4,3,2,0,3,1
16,1,106.0,2,26,4,2,1,0,3,0
25,2,109.0,5,22,4,1,2,3,0,1
5,0,64.0,2,2,3,3,0,0,0,1
84,0,127.8,10,10,4,2,1,0,0,1
21,0,299.33,7,17,4,1,2,0,6,0
256,0,0.0,9,14,4,0,0,0,0,0
23,1,115.0,4,27,4,1,0,3,0,1
11,1,156.0,6,16,4,5,2,0,3,1
3,2,157.0,6,10,4,2,0,0,3,1
67,2,151.2,10,17,4,3,1,0,3,1
10,1,155.0,9,3,4,1,0,0,5,1
55,1,75.0,4,3,3,1,2,0,0,1
33,2,96.3,10,19,4,1,1,0,0,1
174,1,99.45,8,12,4,2,2,0,0,1
184,2,107.1,10,27,4,3,2,0,0,0
8,2,82.0,12,4,4,3,2,3,0,1
23,2,145.0,10,28,4,2,0,0,3,1
2,0,153.8,11,25,3,2,0,0,5,1
77,2,85.5,10,30,4,0,1,0,0,1
103,1,106.59,7,15,4,5,2,0,0,1
2,1,108.0,2,26,4,1,0,0,3,1
28,1,126.0,10,20,4,4,0,0,0,1
35,1,119.81,12,24,4,1,2,0,3,1
0,1,123.2,10,10,4,0,1,0,0,1
3,0,110.0,4,21,0,1,0,0,3,1
12,0,67.0,10,12,2,1,0,0,0,1
80,1,106.2,3,25,3,2,2,0,0,1
117,1,131.4,8,24,4,5,2,0,3,0
3,2,126.67,8,14,4,2,1,0,0,1
68,0,109.8,11,27,4,1,2,0,0,0
90,0,78.63,4,21,3,3,0,0,0,1
19,2,124.0,9,19,4,1,0,0,0,1
0,0,89.0,3,27,4,0,1,3,0,1
85,1,106.54,7,26,4,3,0,0,1,1
129,1,100.8,3,29,4,5,0,1,0,1
1,0,0.0,2,6,4,0,0,0,0,1
59,0,85.0,7,18,3,1,1,0,0,1
61,3,155.52,11,6,4,3,2,0,0,1
159,0,70.0,4,9,3,1,1,0,0,1
2,1,95.0,4,20,4,1,0,0,0,1
143,0,112.45,8,25,3,3,1,1,3,1
4,0,121.0,6,9,4,1,0,0,0,0
25,1,114.0,10,25,4,1,2,3,0,1
7,2,98.13,11,24,4,3,1,0,0,1
0,0,140.0,5,18,2,1,0,0,0,1
207,0,80.75,7,28,4,4,2,3,0,0
13,2,99.0,5,8,4,0,2,3,0,1
34,1,117.0,9,25,4,1,2,0,0,1
45,1,135.9,6,17,4,4,2,0,3,1
7,2,67.0,12,14,2,2,0,0,0,1
47,1,130.61,9,27,4,4,0,0,3,0
27,0,105.49,4,20,4,2,0,0,3,0
31,0,63.0,3,19,3,1,1,0,0,1
0,1,141.0,5,12,4,1,0,0,0,1
345,2,78.3,12,20,4,2,0,0,0,0
17,1,136.0,12,28,4,3,1,0,3,1
56,2,177.3,7,19,4,2,0,0,5,1
24,1,85.0,10,16,3,1,2,0,0,1
14,0,94.35,5,30,4,0,1,0,0,0
57,0,111.6,5,18,3,2,0,0,0,1
169,0,106.0,4,22,4,2,2,1,0,0
1,1,112.42,7,6,4,1,0,0,0,1
36,1,118.8,4,23,4,2,2,0,3,1
10,2,153.0,8,21,4,2,1,0,5,1
32,1,214.21,10,29,4,1,2,0,6,1
6,2,90.0,8,12,4,4,0,0,0,1
127,3,90.0,11,2,4,4,1,0,0,1
99,2,137.7,5,1,4,1,2,0,0,1
19,0,150.0,11,7,4,1,1,0,0,0
6,1,97.02,10,11,4,1,2,0,0,1
117,0,55.0,3,12,3,1,2,0,0,1
19,0,69.0,12,5,4,1,2,0,0,1
45,1,79.2,11,11,4,2,0,3,0,1
18,1,129.0,12,31,4,1,1,3,0,1
24,2,89.0,1,12,4,4,0,0,0,1
33,1,125.1,7,23,4,1,2,3,0,1
4,0,137.0,3,22,4,2,0,0,3,1
36,2,88.4,11,28,4,3,1,0,0,1
9,1,131.33,4,8,4,2,1,0,3,1
1,1,67.0,8,17,2,2,0,0,0,1
10,2,100.38,11,22,4,5,1,0,0,1
177,0,84.39,8,22,4,5,2,3,0,0
1,1,105.0,8,10,4,1,1,0,0,1
217,1,168.3,8,27,4,1,1,0,5,0
335,1,90.0,10,13,3,3,0,0,0,0
6,1,71.2,4,3,3,1,2,3,0,1
62,2,132.3,10,13,4,3,0,0,3,1
28,3,146.0,9,12,4,0,1,0,3,1
144,0,80.1,10,28,4,2,1,3,0,0
16,2,194.58,5,6,4,2,2,0,6,1
8,0,6.0,1,28,4,2,0,0,0,1
5,0,123.5,4,24,4,2,2,0,0,1
11,1,68.53,4,5,4,1,0,3,0,1
20,0,68.53,9,11,4,0,1,3,0,0
47,1,153.0,10,3,4,2,1,1,0,0
57,1,40.0,7,20,2,3,0,0,0,1
1,1,275.0,9,20,4,1,0,0,5,1
44,1,149.4,9,27,4,2,0,0,3,0
120,2,88.38,8,20,3,5,2,1,0,1
61,1,79.36,3,3,4,3,2,0,0,1
9,0,104.0,4,21,2,1,0,0,0,1
42,2,174.25,11,7,4,2,1,0,0,1
37,2,88.0,12,2,4,2,0,3,0,1
75,0,88.83,4,5,4,4,0,0,0,1
37,2,94.18,11,25,4,4,1,0,0,1
49,1,129.2,11,24,4,3,2,1,3,1
10,0,72.1,2,19,3,1,0,0,0,1
11,2,96.0,12,11,4,2,1,0,0,1
191,0,94.5,8,22,4,2,1,3,0,0
83,2,96.3,4,10,4,1,2,0,0,1
17,0,97.7,11,27,4,3,2,0,0,0
71,0,132.6,5,7,4,4,2,0,3,1
15,2,127.0,9,12,4,0,1,0,0,1
18,0,109.0,3,17,4,3,0,0,0,0
233,1,81.81,8,17,4,4,0,0,1,0
167,1,80.75,7,6,4,4,0,3,0,1
53,1,65.75,3,4,4,2,2,3,0,1
110,4,150.45,6,13,4,5,2,0,3,1
71,1,105.3,12,24,4,3,1,0,0,1
54,1,107.1,7,2,4,1,0,3,0,1
35,1,120.0,12,28,4,2,0,3,0,1
35,0,84.24,6,1,4,2,0,3,0,0
18,1,80.85,11,19,4,1,0,0,0,1
110,1,114.3,7,8,4,2,1,0,0,1
96,0,99.45,3,24,4,3,1,0,3,1
46,1,90.55,10,2,4,2,2,0,3,1
96,0,93.96,10,26,4,2,0,0,3,0
80,0,80.75,6,4,3,1,2,0,0,1
8,0,85.0,10,21,3,3,0,0,0,1
21,2,114.0,5,9,4,3,1,3,0,1
65,1,68.0,12,4,3,2,2,0,0,1
325,1,189.55,11,6,4,3,2,0,0,0
39,1,144.9,8,22,4,0,1,0,0,0
10,2,106.5,8,20,4,3,1,3,0,1
188,1,112.01,9,4,4,2,2,0,1,0
21,0,95.0,9,5,4,1,2,0,0,1
51,0,125.1,8,18,4,2,0,3,0,0
52,1,107.0,3,19,3,1,2,1,0,1
0,1,145.0,10,21,3,1,0,0,3,1
38,0,60.0,1,10,3,3,2,0,0,1
2,0,94.99,8,10,4,2,0,3,0,1
133,1,120.0,6,19,4,1,2,0,0,1
49,0,159.3,7,20,4,2,0,0,3,0
3,0,79.5,12,19,4,2,1,3,0,1
88,0,58.0,3,12,3,1,1,0,0,1
158,0,99.45,8,1,4,5,2,0,0,0
104,1,114.0,10,6,3,2,0,1,0,0
170,2,130.05,8,11,4,3,2,0,3,0
23,0,60.0,1,1,3,2,1,0,0,1
15,0,129.0,8,23,4,2,0,3,0,0
127,1,94.7,3,19,4,5,2,0,1,0
221,0,86.75,8,10,4,3,0,0,1,0
58,0,61.5,3,2,3,4,1,0,0,1
2,0,94.0,8,3,2,2,0,0,3,1
71,0,80.0,5,10,3,3,0,0,0,1
188,1,90.95,7,25,4,3,1,0,0,1
0,0,103.1,3,6,4,0,1,0,0,1
75,0,129.0,7,8,4,2,1,0,3,0
36,0,58.92,12,24,4,3,1,0,0,1
253,0,2.0,9,26,4,2,1,0,0,1
12,0,105.9,12,4,4,3,2,0,3,1
85,1,82.45,3,29,4,4,0,0,0,1
85,0,80.1,10,27,4,2,0,3,0,0
197,0,82.5,10,30,4,1,2,3,0,0
13,1,87.78,10,25,4,3,0,3,0,1
278,1,89.25,12,7,4,4,0,0,0,0
22,1,94.86,9,26,4,3,1,0,3,1
34,1,105.3,4,22,4,1,0,0,0,1
1,0,65.0,11,19,2,1,0,0,0,0
0,2,129.0,6,19,4,0,1,3,0,1
0,0,79.0,7,20,2,1,0,0,0,1
31,1,94.5,10,4,4,1,2,0,0,1
95,2,72.25,12,5,4,1,0,0,0,1
311,1,112.5,12,30,4,2,0,0,0,0
95,1,121.5,5,21,4,1,1,0,0,0
71,0,137.53,9,14,3,5,2,0,3,1
1,0,94.5,8,22,3,1,2,1,0,1
19,1,53.5,3,27,3,1,2,1,0,1
3,0,79.0,12,5,2,2,1,0,0,1
76,1,111.3,4,28,4,3,0,0,0,0
47,0,75.0,3,29,3,3,0,0,0,1
65,1,118.8,4,8,4,2,1,0,3,0
3,1,138.5,8,22,3,1,2,1,0,1
117,0,76.0,2,29,3,1,1,0,0,1
114,2,186.3,7,30,4,1,0,0,5,1
2,0,104.0,10,26,4,1,0,0,0,1
37,1,74.8,12,7,4,4,0,3,0,1
81,0,89.31,3,23,4,5,2,0,0,1
68,2,96.17,9,12,4,5,2,0,0,1
64,0,103.5,7,25,4,0,1,3,0,1
79,1,56.94,3,12,4,5,2,0,0,1
9,1,80.47,10,30,4,0,2,3,0,1
91,0,105.0,5,4,3,4,0,1,0,1
31,0,85.5,10,4,3,1,0,0,0,1
70,1,126.0,11,1,4,4,0,0,3,0
4,0,65.0,4,10,2,1,2,0,0,1
42,1,71.1,3,11,4,2,0,3,0,1
33,0,83.16,10,21,3,3,0,0,1,1
11,2,90.0,11,19,4,1,1,3,0,1
48,1,126.0,10,17,4,2,1,3,0,0
10,0,129.0,10,14,3,2,1,0,0,1
0,0,91.0,2,18,4,1,0,0,0,1
99,1,89.3,3,23,4,2,0,0,0,1
98,1,132.6,5,21,4,4,2,0,3,1
55,2,139.5,10,13,4,3,2,0,3,1
54,0,72.0,10,16,4,2,2,0,0,0
247,0,110.78,12,27,4,5,1,0,3,1
52,1,125.1,9,9,4,2,0,3,0,1
84,1,79.2,11,26,4,1,0,3,0,0
91,0,73.74,4,4,4,3,1,0,1,1
113,1,92.94,7,5,4,5,1,0,3,1
34,1,143.55,9,24,4,1,1,0,3,0
133,0,90.95,6,21,3,5,0,0,3,1
99,1,72.25,12,15,4,3,0,0,0,1
39,1,116.1,3,6,4,3,2,0,0,0
24,2,148.0,8,4,4,2,0,3,0,1
259,1,104.55,12,7,4,4,0,0,3,1
89,3,79.2,11,19,4,1,1,3,0,1
36,1,67.5,2,13,4,1,1,3,0,1
90,1,72.58,3,24,3,3,0,0,0,1
12,2,119.0,8,1,4,2,1,3,0,1
7,2,153.5,9,15,4,2,0,3,0,1
52,1,127.37,11,9,4,3,0,3,0,0
25,0,139.0,9,8,4,2,0,3,0,0
68,1,63.0,1,2,3,1,2,0,0,1
10,2,97.0,11,13,4,2,2,0,0,1
206,1,102.85,10,6,4,5,2,0,0,0
8,0,87.0,8,14,3,2,0,1,0,1
115,1,102.33,2,29,4,5,1,0,3,1
93,0,109.35,7,14,4,3,1,0,0,0
0,1,159.0,9,12,4,0,1,0,0,1
6,0,161.0,3,27,4,3,2,0,3,0
70,1,72.9,2,26,4,2,0,0,0,0
40,1,67.76,11,18,4,2,1,3,0,1
91,0,198.9,5,6,4,2,1,0,5,0
62,1,120.88,12,23,4,2,1,1,0,1
164,0,107.95,8,13,4,3,2,0,0,0
5,0,104.0,6,14,2,3,0,0,0,1
40,1,57.6,11,20,4,2,2,3,0,1
12,0,85.0,12,19,3,2,2,0,5,1
101,0,67.45,2,20,4,2,2,0,0,1
31,2,84.15,11,11,4,2,2,0,0,1
33,1,61.75,2,7,4,2,2,0,3,1
77,1,74.61,12,24,4,3,2,0,3,1
74,0,99.45,4,13,4,4,0,0,0,1
47,1,79.2,11,11,4,2,1,3,0,0
72,1,96.3,4,2,4,1,1,0,3,1
168,0,130.05,8,1,4,4,1,0,3,0
1,0,70.0,2,28,4,2,2,0,0,0
11,1,65.1,11,14,4,2,1,3,0,1
63,2,106.88,9,3,4,2,2,0,0,1
248,2,83.38,10,13,4,3,2,0,0,1
294,0,58.5,9,21,3,4,0,1,0,1
46,1,74.8,11,3,4,3,1,3,0,1
47,1,76.56,11,11,4,3,2,3,0,0
103,0,88.4,12,18,4,2,2,0,0,0
59,2,72.25,10,29,4,3,0,0,0,1
3,1,83.9,1,14,4,1,0,0,0,1
9,2,99.88,12,9,4,2,2,0,3,1
44,1,135.22,3,27,4,3,2,0,3,0
66,0,106.0,1,3,4,2,2,0,0,1
26,0,127.2,9,5,4,3,1,0,0,0
6,1,93.0,3,2,4,1,0,0,0,0
4,1,69.0,3,15,2,3,0,0,0,1
30,2,126.6,4,27,4,3,0,0,3,1
1,1,149.0,10,28,4,2,0,3,0,1
169,0,130.05,7,25,4,5,1,0,3,0
95,0,79.56,7,15,3,2,2,0,0,1
22,1,72.64,2,26,4,2,1,0,0,1
2,1,131.0,4,27,4,1,0,0,0,1
131,0,132.3,10,15,4,1,2,0,3,0
28,0,108.42,6,14,4,3,0,0,3,1
16,0,70.41,11,23,4,1,0,3,0,1
74,0,177.3,11,7,4,3,1,0,0,1
48,0,94.5,4,11,4,1,1,3,0,0
19,2,104.0,11,25,4,1,0,0,0,1
33,0,79.11,10,21,3,4,0,1,0,1
1,2,182.0,3,24,4,2,0,0,3,1
212,2,90.95,7,27,4,10,4,0,0,0
6,3,120.0,2,20,4,1,1,0,0,1
138,0,169.15,7,11,4,4,1,0,5,0
52,1,99.0,3,21,4,0,1,0,0,1
0,1,109.0,6,8,4,2,0,3,0,1
126,1,123.3,7,8,4,1,0,0,0,1
20,1,154.0,7,17,4,0,1,0,0,1
5,0,95.0,4,11,0,8,3,0,0,1
4,1,87.0,2,26,4,2,0,0,0,1
28,0,57.0,2,26,3,2,1,0,0,1
28,1,96.36,9,29,4,4,0,0,0,1
71,1,155.49,11,8,4,5,1,0,5,1
37,0,75.0,10,29,3,2,2,0,0,1
47,1,99.4,2,29,4,3,1,0,3,1
1,0,76.0,2,29,3,2,1,0,0,1
180,0,85.5,8,25,4,2,0,3,0,0
44,0,116.0,4,13,4,4,0,3,0,0
65,3,149.4,9,15,4,5,2,0,3,1
82,0,85.5,6,23,4,1,0,3,0,0
122,0,105.3,5,11,4,1,0,0,0,0
2,0,94.0,12,11,4,1,0,3,0,1
85,0,90.95,4,13,4,5,2,0,0,0
69,0,106.0,9,22,3,2,0,1,0,1
80,0,144.0,9,19,3,2,1,0,0,1
9,1,115.0,2,27,4,1,1,0,3,0
12,0,114.0,11,7,4,1,2,0,0,1
289,2,70.55,12,28,4,4,2,3,0,0
86,0,122.0,12,8,4,3,0,0,0,0
12,0,130.0,10,20,2,2,0,0,0,1
29,1,74.8,11,15,4,4,0,3,0,0
34,1,160.2,10,4,4,3,0,0,3,1
34,2,103.05,10,11,4,0,2,0,0,1
217,2,90.1,5,25,4,4,0,0,0,0
176,0,125.1,9,8,3,3,0,0,0,0
52,0,109.65,5,7,4,5,2,3,0,0
34,0,159.3,4,30,4,1,1,0,3,0
4,2,211.0,4,9,4,1,0,0,5,1
157,1,90.0,3,19,4,3,2,0,0,1
195,0,137.7,8,6,4,1,1,0,0,0
5,1,93.5,11,15,4,2,2,0,0,1
7,0,71.6,1,8,4,3,2,0,0,1
44,0,85.5,8,24,3,2,0,0,0,1
34,0,85.0,10,26,3,4,1,0,0,1
110,0,149.4,9,22,4,3,1,0,3,0
3,0,87.7,11,8,4,3,2,0,1,1
0,1,65.0,11,21,2,0,1,0,0,1
60,0,65.0,4,25,2,0,1,0,0,1
3,1,126.0,9,13,4,0,1,0,0,1
46,0,81.31,8,28,4,4,2,0,0,1
100,1,93.3,3,25,4,2,1,0,0,0
49,1,115.5,9,5,4,2,1,0,3,0
0,1,0.0,6,9,4,1,0,3,0,1
17,1,119.0,1,9,4,1,1,0,0,1
20,1,131.35,12,28,4,4,0,0,3,1
11,3,116.71,10,23,4,5,2,3,0,1
255,0,72.0,11,12,4,5,2,0,1,0
256,0,64.33,9,14,3,2,1,0,0,1
1,1,65.0,3,2,2,1,0,0,0,1
9,2,147.0,5,25,4,1,0,0,3,1
6,0,93.2,8,14,4,3,2,0,0,1
149,1,65.45,11,16,4,4,0,0,0,1
131,0,94.5,8,15,3,1,2,1,0,0
21,0,63.75,11,21,3,5,1,0,0,1
8,0,130.0,4,13,2,15,6,0,0,0
8,2,220.0,4,21,4,3,0,0,5,1
228,1,90.95,8,31,4,4,1,0,0,1
73,2,205.38,8,21,4,0,1,0,6,1
29,1,94.0,11,18,4,1,0,0,0,1
80,3,149.4,9,17,4,3,2,0,3,1
132,1,96.9,7,12,3,6,2,0,0,1
50,1,123.3,9,2,4,2,1,0,3,0
58,1,105.3,4,7,4,2,0,0,0,1
3,0,124.0,6,27,3,0,1,3,0,1
6,1,70.07,2,13,4,1,0,0,0,1
2,0,94.0,10,30,0,0,2,0,3,1
44,0,80.3,2,19,4,2,1,0,0,1
4,0,59.0,1,25,2,0,1,0,0,1
0,0,0.0,10,15,4,0,0,1,3,1
1,0,108.0,7,20,4,1,0,3,0,1
29,1,111.5,5,19,3,2,0,0,3,1
186,1,96.9,7,22,3,2,2,0,0,1
62,0,65.66,2,18,4,3,2,0,1,0
3,0,93.29,3,30,4,5,2,3,0,0
112,1,101.58,5,4,4,4,0,3,0,1
29,0,92.4,8,31,4,3,0,3,0,0
132,1,104.55,3,21,3,5,2,0,4,1
100,2,137.7,7,18,4,1,1,0,3,1
165,2,80.1,11,5,4,1,1,3,0,1
111,2,105.83,7,9,4,2,2,0,0,1
11,2,90.0,8,17,4,4,1,0,0,0
44,0,131.58,4,10,4,3,2,0,0,0
22,0,120.5,1,1,4,2,2,0,3,1
148,0,127.8,8,21,4,2,2,0,3,1
31,0,85.0,3,13,3,1,2,0,0,1
115,1,72.25,12,24,4,3,0,0,0,0
164,0,106.53,8,14,4,4,2,0,0,0
2,2,210.0,9,22,4,1,0,0,3,1
16,1,88.8,3,3,4,3,1,0,3,1
139,0,68.0,11,16,3,4,2,0,0,0
25,0,9.0,11,11,1,2,0,0,0,1
64,1,105.3,4,11,4,2,1,0,0,1
64,0,116.1,6,19,4,2,2,3,0,0
96,2,190.8,10,13,4,3,0,0,5,1
186,1,112.2,8,3,4,5,2,0,3,0
97,0,185.22,10,21,4,3,2,0,5,0
145,0,72.76,7,1,3,1,0,0,0,1
78,0,62.18,4,12,4,4,0,3,0,0
60,0,60.0,10,12,3,1,1,0,0,1
25,1,93.0,3,13,4,0,2,3,0,1
3,2,118.0,3,11,4,2,0,0,0,1
115,0,64.75,2,27,3,6,2,0,0,0
136,0,76.16,11,28,4,4,1,0,1,0
78,0,93.6,11,21,4,2,1,0,0,0
69,0,94.5,4,26,4,3,0,3,0,0
1,2,215.0,9,24,4,1,0,0,5,1
226,1,80.75,9,1,3,3,1,0,0,1
1,0,93.0,1,26,4,1,0,0,0,1
159,2,113.4,9,29,4,3,1,3,0,0
50,0,101.15,3,28,4,3,1,0,0,0
63,2,135.9,8,14,4,2,2,0,0,1
9,1,62.58,2,6,4,6,2,3,0,1
128,1,97.43,7,11,4,2,1,0,3,1
92,1,72.25,11,26,4,3,0,0,0,0
33,0,63.0,11,20,3,1,2,3,0,1
1,0,80.0,8,8,4,1,0,0,0,1
0,1,50.0,12,15,2,1,0,0,0,1
79,1,192.03,12,30,3,2,0,0,0,1
30,1,96.3,10,12,4,3,1,0,0,1
