lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
110,0,94.5,7,25,3,1,2,1,0,0
35,0,60.0,1,5,3,3,0,0,0,1
1,1,146.0,7,17,4,0,1,0,3,1
203,1,133.2,8,17,4,2,0,0,3,0
0,0,78.42,8,19,4,2,2,3,0,1
137,0,107.95,7,6,4,4,0,0,0,1
47,1,127.0,10,2,4,0,2,0,0,0
8,0,85.0,10,20,3,5,1,0,3,1
60,1,83.3,2,26,4,2,1,0,0,1
61,0,60.0,11,28,3,1,2,0,3,1
63,0,89.25,9,6,4,0,1,0,0,1
94,0,146.7,7,7,4,3,2,0,3,0
195,1,82.45,6,30,3,2,0,0,3,1
0,0,82.33,2,14,4,1,2,3,0,1
215,0,67.26,11,30,4,4,0,0,1,0
158,2,121.55,6,30,4,3,1,0,3,0
9,1,12.0,10,20,4,1,0,0,3,1
75,0,150.45,5,9,4,6,3,0,3,1
69,0,107.19,8,31,4,3,0,3,0,0
22,2,198.88,12,29,4,3,2,1,3,1
61,2,78.54,10,19,4,3,1,0,3,1
55,1,123.3,9,2,4,2,1,0,3,1
21,0,139.0,5,31,4,3,0,0,0,0
118,0,125.0,9,18,3,0,1,0,0,0
224,0,80.75,8,21,4,2,2,3,0,0
6,2,184.0,9,13,4,3,0,0,3,1
119,1,116.45,7,19,4,4,0,0,3,1
3,2,93.0,1,25,4,0,1,0,0,1
69,1,161.9,5,18,4,2,0,0,0,1
10,0,160.0,3,22,4,5,0,0,3,1
109,0,86.9,6,27,4,1,1,0,3,0
0,1,80.0,8,4,4,2,0,3,0,1
180,2,54.75,11,13,4,0,1,3,0,1
59,1,96.9,12,4,4,2,2,0,3,1
41,2,118.96,9,22,3,3,1,0,0,1
12,0,58.0,12,19,3,2,2,0,0,1
3,0,0.0,6,27,1,0,1,0,0,1
169,1,77.0,4,22,3,2,2,0,0,1
16,1,160.0,7,14,4,2,0,0,0,1
39,2,203.85,8,13,4,3,2,1,0,1
6,3,159.0,9,22,4,1,0,3,0,1
18,1,81.0,2,19,4,2,0,3,0,1
111,0,72.25,10,5,3,3,1,0,0,1
69,0,125.1,9,10,4,1,0,3,0,1
101,0,72.25,7,24,3,3,2,0,0,0
3,1,60.83,2,13,4,1,0,3,0,1
54,2,93.6,12,5,4,1,1,0,0,1
4,1,116.0,9,22,3,3,0,0,0,1
61,1,115.25,9,3,3,2,2,1,0,1
29,0,79.0,3,18,4,1,0,3,0,1
22,0,109.0,12,3,3,1,2,0,0,1
5,1,156.0,5,2,4,3,1,0,3,1
22,0,67.0,10,13,2,1,0,0,0,1
158,2,83.5,10,30,4,2,2,0,1,0
7,0,120.0,12,30,4,2,1,3,0,1
177,1,93.38,7,20,4,5,2,0,0,1
0,0,90.0,8,15,4,1,2,0,0,1
229,0,67.5,12,9,4,2,1,3,0,0
335,1,90.0,10,13,3,3,0,0,0,1
68,1,89.93,4,2,4,3,2,0,0,1
10,2,169.0,6,14,4,5,0,0,3,1
5,0,75.24,9,7,4,1,1,0,0,1
5,0,80.0,2,24,2,2,0,0,0,1
149,0,71.0,1,17,3,2,2,0,0,1
82,1,159.3,5,17,4,3,0,0,3,1
63,0,125.55,10,20,4,3,0,0,3,0
0,0,90.0,1,25,4,0,1,3,0,1
99,0,85.5,3,24,4,3,0,3,0,1
23,0,140.4,5,21,4,1,0,0,3,0
9,0,161.33,9,7,4,2,1,0,0,1
128,2,162.0,9,24,4,3,2,0,3,1
1,1,135.0,12,31,4,1,0,0,0,1
6,1,71.2,4,3,3,1,2,3,0,1
0,1,65.0,3,16,2,1,0,0,0,1
93,1,80.75,6,3,3,2,0,0,0,1
124,1,110.1,5,13,4,2,1,0,0,1
134,0,116.1,6,18,4,1,0,3,0,1
14,0,0.0,5,18,4,4,0,0,0,1
0,1,230.0,8,17,4,1,0,0,5,1
26,0,85.0,7,3,3,3,2,0,0,1
221,0,89.2,9,18,4,1,0,0,0,0
48,0,127.8,4,15,4,1,0,0,3,1
0,0,0.0,7,20,4,1,0,1,0,1
3,0,156.0,5,20,4,1,0,0,3,0
161,1,66.53,6,28,4,7,2,0,0,1
96,1,82.45,4,18,4,3,1,0,0,1
0,0,97.0,5,9,4,0,1,0,0,1
12,0,38.67,3,17,3,3,0,0,0,1
12,2,177.0,6,20,4,0,1,0,3,1
10,2,195.0,9,30,4,1,0,0,3,1
37,1,67.5,2,15,4,3,1,3,0,1
144,0,123.3,10,25,4,5,0,0,3,0
65,1,177.3,4,12,4,3,0,0,5,0
29,2,139.0,10,21,4,2,0,0,0,1
31,0,162.35,6,20,4,1,1,0,5,0
2,0,106.4,10,10,3,1,1,0,0,1
1,0,55.0,3,15,1,2,0,0,0,1
31,0,85.0,10,14,3,2,1,0,0,1
4,1,75.08,12,7,4,2,0,0,0,1
27,1,85.0,10,20,3,3,0,0,0,1
127,1,84.05,12,27,4,3,0,0,3,0
96,1,0.0,8,2,1,3,0,0,0,1
15,1,73.15,9,5,4,1,1,0,0,1
142,1,130.5,8,9,4,3,0,0,0,0
67,0,135.0,10,19,4,3,0,0,0,0
195,1,89.25,10,17,4,2,2,0,0,0
91,2,127.8,7,16,4,1,2,0,3,1
54,0,65.0,11,18,2,1,0,0,0,1
239,0,112.2,6,15,4,2,0,1,0,0
14,1,91.43,8,17,4,4,1,3,0,1
7,1,215.0,11,7,4,1,1,0,3,1
41,0,73.8,3,15,3,5,0,0,3,1
104,2,142.2,7,21,4,3,1,0,3,1
70,0,86.4,3,27,4,4,2,0,4,0
28,0,131.6,4,29,4,4,2,0,0,0
181,0,250.0,10,11,3,2,0,0,0,0
96,0,90.95,9,13,3,3,0,0,3,1
4,1,187.0,3,26,4,1,0,0,3,1
94,0,72.25,11,17,4,1,0,0,0,0
46,2,90.09,9,11,3,4,2,0,0,1
30,1,181.8,9,1,4,3,0,0,5,1
2,1,159.0,11,17,4,3,0,1,3,0
0,0,90.0,8,25,3,1,0,1,0,1
2,0,89.0,3,30,4,1,0,3,0,1
54,0,80.1,3,28,4,1,1,3,0,0
196,0,76.5,5,12,3,3,1,0,0,0
31,2,84.15,11,11,4,2,2,0,0,1
1,0,95.0,3,7,4,1,1,0,0,1
10,0,103.0,3,19,4,1,1,0,0,1
290,0,72.0,6,17,3,2,1,0,0,1
113,0,126.65,5,18,4,4,1,3,0,0
56,2,209.0,11,7,4,2,1,0,3,1
184,2,128.7,10,17,4,3,1,0,3,0
81,0,134.1,8,1,4,6,3,0,0,0
186,2,168.3,7,7,4,2,0,0,5,0
51,1,102.7,6,2,4,2,0,0,3,1
15,0,131.0,4,22,4,1,0,0,0,0
2,1,60.83,2,13,4,1,0,3,0,1
37,1,99.0,9,2,4,1,0,3,0,0
0,1,91.0,11,9,4,3,1,0,0,1
44,0,103.95,3,17,4,2,0,0,3,1
164,1,126.9,9,30,4,2,2,0,3,0
78,1,177.3,9,18,4,1,2,0,3,1
3,0,65.0,9,28,2,1,1,0,0,1
34,0,111.96,10,26,3,4,1,1,1,1
0,1,97.0,3,17,4,1,0,3,0,1
6,1,106.33,11,27,4,1,2,0,0,1
205,0,111.35,9,27,4,6,2,0,0,0
11,1,90.0,8,29,4,1,0,0,0,1
35,2,170.0,10,12,4,4,0,0,3,1
5,2,80.3,1,15,4,2,1,0,0,1
49,0,75.95,3,6,4,2,2,0,0,1
4,2,159.0,9,15,4,1,0,0,0,1
31,0,67.0,11,13,2,2,2,0,0,1
5,0,55.0,12,2,3,3,0,0,0,1
1,1,119.0,5,31,4,2,0,3,0,1
51,1,102.6,11,4,4,2,0,0,3,1
40,1,57.6,11,20,4,2,2,3,0,1
26,1,60.75,12,26,3,2,2,0,0,1
117,1,161.1,11,10,4,1,0,3,0,0
39,1,68.61,6,21,4,3,0,3,0,1
72,0,89.25,9,16,4,2,0,0,0,0
140,2,76.5,8,10,4,6,3,0,0,1
6,1,65.0,6,8,2,1,0,0,0,1
36,0,85.0,10,25,3,3,0,0,0,1
35,3,136.62,4,19,4,5,0,0,3,1
23,1,0.0,10,8,4,0,0,0,0,1
151,0,95.82,5,31,4,3,0,0,1,0
13,0,87.0,2,21,3,0,2,0,0,1
18,1,109.0,1,2,4,1,0,0,0,1
88,1,79.2,12,15,4,3,0,3,0,1
1,2,185.0,9,22,4,1,0,0,0,1
50,0,145.69,11,9,4,2,0,3,0,0
18,1,82.13,10,31,4,2,1,3,0,1
33,1,125.1,8,8,4,1,1,3,0,0
44,1,0.0,5,23,1,1,1,0,0,1
1,1,104.0,11,16,4,3,0,3,0,1
4,1,101.0,11,4,4,4,0,0,0,1
288,0,66.58,12,25,4,4,2,3,0,0
91,0,125.1,5,21,4,1,1,3,0,1
100,1,121.5,7,16,4,1,2,0,0,0
30,0,85.5,6,19,3,2,2,0,0,1
22,0,191.0,8,21,4,3,2,0,3,0
0,0,80.75,4,10,3,3,2,0,0,1
83,0,61.41,3,20,4,4,2,0,0,1
82,2,83.87,4,3,4,4,2,0,0,1
49,3,117.9,7,1,4,2,1,0,0,1
69,1,110.99,4,14,4,5,2,0,3,0
5,0,110.0,5,24,2,2,0,0,0,0
134,0,118.8,10,8,4,1,1,0,0,0
34,1,95.47,10,2,4,3,2,0,3,1
169,2,121.5,8,3,4,3,0,0,0,0
7,2,145.0,8,19,4,2,1,0,3,1
8,1,89.25,5,25,4,1,0,0,0,1
10,3,135.0,10,3,4,2,1,3,0,1
1,0,95.0,6,7,2,1,0,0,0,1
76,2,126.9,6,19,4,1,2,0,0,1
47,2,159.75,10,25,3,4,2,1,0,1
98,1,90.6,10,30,4,1,2,0,0,1
215,0,96.3,7,8,4,2,1,0,0,0
25,0,154.0,12,3,4,1,2,0,3,0
19,0,58.0,12,26,3,1,2,0,0,1
39,0,107.1,7,1,4,2,0,3,0,1
3,1,65.0,12,19,2,0,1,0,0,1
179,1,155.25,7,27,4,1,0,1,0,0
62,2,135.9,8,10,4,2,0,0,0,1
24,2,145.0,10,24,4,1,0,0,0,1
30,1,233.1,9,2,4,2,0,1,5,1
50,1,74.61,11,17,4,3,1,0,3,1
4,1,211.33,9,14,3,2,1,0,5,1
94,0,76.5,4,16,4,2,2,3,0,0
61,1,89.75,4,30,3,1,1,0,0,1
151,1,88.01,10,6,4,3,2,0,0,1
24,1,129.0,5,2,4,2,1,3,0,1
132,1,100.87,7,22,4,4,2,0,0,1
49,0,80.75,6,3,3,2,0,0,0,1
41,1,116.1,5,9,4,4,1,3,0,0
12,0,69.6,1,12,4,1,0,0,0,1
17,0,65.0,4,21,2,2,0,0,0,1
222,1,102.85,10,2,4,3,2,0,0,0
12,0,38.67,3,28,3,2,1,0,0,0
8,0,123.2,10,19,4,2,0,0,0,1
77,1,94.5,4,15,4,2,0,3,0,1
11,1,126.69,11,7,4,3,1,0,3,1
3,2,168.0,8,13,4,1,0,3,0,1
57,1,114.66,4,21,4,7,2,0,3,1
19,1,89.0,1,27,4,3,0,0,0,1
12,1,108.0,2,27,4,1,0,0,3,1
104,0,108.0,10,6,4,5,2,3,0,0
111,1,221.4,10,6,4,1,0,0,1,0
57,0,116.45,3,29,4,4,0,0,3,0
4,1,77.25,12,19,4,1,0,0,1,1
0,2,121.0,7,29,4,1,0,0,0,1
29,3,143.03,10,3,4,2,1,0,0,1
14,1,93.67,12,26,4,1,2,0,0,1
140,0,96.3,7,1,4,2,0,0,0,0
48,1,109.8,9,4,4,0,2,0,1,1
25,0,85.0,10,9,3,2,2,0,0,0
4,0,65.0,3,21,2,0,1,0,0,1
47,1,117.45,9,4,4,2,2,0,3,1
9,2,0.0,9,11,1,0,1,0,6,1
0,2,159.0,6,22,4,1,0,0,0,1
193,1,97.71,9,10,4,1,2,0,0,1
116,0,75.0,2,28,3,1,2,0,0,1
5,1,98.1,10,5,4,3,0,3,0,1
33,0,64.0,1,25,2,2,1,0,0,1
1,1,126.0,10,5,4,0,1,0,0,0
0,1,0.0,1,7,1,1,0,0,0,1
220,1,118.25,10,24,4,4,1,3,0,0
1,0,124.0,6,26,4,0,2,0,0,1
0,0,65.0,2,2,2,2,0,0,0,1
10,0,169.0,6,12,4,6,4,0,3,0
19,0,130.0,5,2,4,2,1,0,0,1
3,0,119.0,3,21,4,1,1,0,0,1
0,0,75.0,11,16,2,2,1,0,0,1
2,0,91.0,10,9,3,1,0,1,0,1
25,1,94.35,6,12,4,0,2,0,0,1
155,0,119.24,6,14,3,2,0,1,0,0
87,0,126.9,5,22,4,1,2,0,0,0
0,1,65.0,4,25,2,0,1,0,0,1
59,1,76.5,10,15,3,3,2,0,0,1
23,2,117.0,10,8,4,2,0,0,3,1
256,0,115.0,6,15,3,2,0,1,0,0
189,2,85.5,10,23,4,0,1,3,0,1
13,1,97.0,12,8,4,1,0,0,3,1
90,0,75.0,5,10,3,3,0,0,0,1
37,1,81.55,2,6,4,1,1,0,1,1
28,1,122.0,1,4,3,3,1,0,0,1
105,0,150.3,8,24,4,4,0,0,3,0
34,0,198.9,4,29,4,2,2,0,5,0
60,1,123.98,9,5,4,3,1,0,3,0
25,0,70.0,1,9,3,1,1,0,0,1
35,1,107.1,6,21,4,2,0,0,0,1
22,0,82.33,2,4,4,3,0,0,0,0
13,0,80.0,3,17,3,3,0,0,0,1
47,1,72.76,9,22,4,1,0,0,0,1
0,0,98.0,8,7,4,1,0,0,0,1
113,0,105.3,8,1,4,1,1,0,0,0
76,0,79.56,7,13,3,4,0,0,0,1
75,2,93.6,11,18,4,2,1,0,0,1
109,0,72.25,8,26,3,2,2,0,0,1
5,0,129.0,3,22,4,5,0,0,0,0
134,1,89.25,5,15,4,2,2,3,0,1
4,1,110.11,9,12,4,0,1,0,0,1
193,0,108.9,9,1,4,3,0,0,0,0
32,1,85.0,10,25,3,3,0,0,0,1
109,0,152.1,8,24,4,4,0,0,3,0
65,0,91.2,9,5,4,2,1,3,0,0
95,1,95.2,4,26,4,4,0,0,0,1
38,1,88.0,11,3,4,2,0,3,0,0
0,0,137.0,4,13,4,1,0,0,3,1
61,1,94.5,7,23,4,3,2,3,0,1
0,0,51.3,11,27,4,2,0,3,0,1
120,0,72.25,7,20,3,4,0,0,0,0
12,1,150.5,8,16,4,2,0,3,0,1
1,0,95.0,6,14,2,1,0,0,0,1
37,1,69.53,12,24,4,1,0,3,1,1
77,2,108.65,8,23,4,5,0,1,0,1
146,1,103.5,8,14,4,0,1,3,0,0
20,1,143.0,5,28,4,1,1,0,3,1
69,0,126.9,6,17,4,2,1,0,0,1
47,2,103.05,10,1,4,3,1,0,0,1
13,1,100.0,9,15,2,1,0,3,0,0
34,1,168.3,8,16,4,7,2,0,3,1
20,2,210.57,7,29,4,2,0,0,6,1
26,1,119.87,9,19,4,4,2,0,0,0
7,1,144.14,9,11,4,2,2,0,5,0
15,0,140.0,12,27,3,5,1,0,4,1
13,1,90.95,11,8,4,5,2,0,0,1
196,1,99.45,8,1,4,5,2,0,3,1
100,1,79.2,11,12,4,1,0,3,0,1
92,1,135.9,6,16,4,3,0,0,0,1
8,2,80.85,9,8,4,2,0,0,0,1
35,1,88.4,11,16,4,4,0,0,0,1
3,0,142.33,6,14,4,3,0,0,0,1
22,0,126.0,7,20,3,1,0,0,0,1
2,1,67.0,5,4,2,1,0,0,0,1
219,1,106.25,12,22,4,3,2,1,0,1
37,2,145.8,9,21,4,3,1,0,0,1
12,1,65.0,10,12,2,2,0,0,0,1
11,1,102.0,1,27,4,2,0,0,0,1
56,0,126.0,12,2,4,2,0,0,3,0
161,0,130.0,3,25,4,2,1,1,0,0
39,1,97.4,11,15,4,5,2,0,0,1
40,1,81.0,1,25,2,1,1,0,0,1
12,1,134.1,9,23,4,2,1,3,0,1
3,2,130.33,9,7,4,2,1,0,0,1
14,1,108.45,11,2,4,3,1,0,3,1
44,0,91.2,11,19,4,1,1,0,0,0
56,0,156.6,12,19,4,0,1,0,5,0
42,1,85.0,9,24,3,1,0,0,0,1
80,0,135.9,9,25,4,2,2,0,0,1
192,1,121.5,8,9,4,3,0,0,0,0
61,0,135.9,9,18,4,1,2,0,0,0
4,0,79.0,8,1,2,1,1,0,0,1
18,1,131.0,8,20,4,1,0,0,0,1
2,1,141.0,5,2,4,1,1,0,0,1
0,2,168.3,8,27,4,1,0,0,5,1
44,1,71.1,3,9,4,3,0,3,0,1
34,1,103.89,8,27,4,5,2,3,0,1
20,0,67.5,1,24,4,2,2,0,0,1
50,1,87.3,3,11,4,2,1,0,3,1
18,1,129.0,4,2,4,1,0,3,0,1
117,0,143.1,9,20,4,3,0,0,3,0
23,0,123.8,8,28,4,3,2,0,0,0
38,1,58.0,10,1,3,3,2,0,0,1
20,1,231.0,8,10,4,2,0,0,5,1
10,0,166.0,7,23,4,1,0,0,3,1
74,1,117.73,12,29,4,2,0,0,3,1
71,0,112.5,6,30,4,1,0,0,0,0
12,0,76.29,12,3,4,2,2,3,0,1
193,0,90.95,7,13,4,7,2,0,0,0
6,1,196.0,4,23,4,1,1,0,5,1
44,0,60.0,11,5,3,3,2,0,3,1
45,1,102.04,10,4,4,3,0,0,3,1
310,1,96.3,10,26,4,2,0,0,0,0
42,0,75.56,2,18,4,3,2,0,0,0
166,0,99.45,8,1,4,5,2,0,0,0
33,1,97.71,5,9,4,4,1,0,0,1
13,0,66.7,2,22,4,0,1,3,0,1
42,0,91.8,11,1,4,5,0,0,0,0
64,1,89.3,3,10,4,3,0,0,3,1
7,1,128.0,8,23,4,1,0,3,0,1
19,2,111.75,10,3,4,2,2,0,0,1
56,1,125.1,7,27,4,1,0,3,0,1
16,1,105.25,12,5,4,1,1,0,1,1
29,2,119.77,4,5,4,4,0,0,3,1
28,1,141.67,12,30,3,2,1,0,0,1
124,2,143.7,8,5,4,2,1,0,3,1
21,0,95.0,10,17,2,1,1,0,0,1
184,2,164.25,8,17,4,1,0,1,0,0
7,2,67.0,12,14,2,2,0,0,0,1
72,2,79.2,12,27,4,1,0,3,0,1
17,1,107.7,2,19,4,7,3,0,3,0
34,0,89.7,2,24,4,3,0,0,0,0
149,1,138.55,8,9,4,4,0,0,3,1
18,1,137.57,9,11,4,1,2,1,3,1
22,0,95.0,10,25,3,1,0,0,0,1
32,0,140.7,4,13,4,3,0,0,3,0
45,2,151.2,8,30,4,3,0,0,3,1
165,2,118.8,10,20,4,2,0,0,0,0
5,2,65.0,7,18,2,1,1,0,0,1
55,1,118.33,4,6,4,3,0,0,0,0
35,1,125.1,6,26,4,2,2,0,0,1
30,0,88.9,3,4,4,2,0,0,0,1
32,1,134.78,9,25,4,2,2,0,3,1
6,0,179.38,11,9,2,1,0,0,0,1
82,1,103.5,7,25,4,3,1,3,0,1
35,0,67.5,2,11,4,3,0,3,0,0
126,1,77.03,7,25,4,2,1,0,0,1
18,1,93.84,11,11,4,3,2,0,0,1
37,1,58.37,1,28,4,3,1,0,0,1
178,0,106.0,8,22,2,3,1,0,4,0
109,1,216.0,11,8,3,4,0,0,4,0
83,0,46.67,3,12,3,4,2,0,0,1
210,0,96.3,10,19,4,4,0,0,0,0
2,1,40.0,3,9,2,1,0,0,0,1
131,2,76.23,8,5,4,2,0,3,0,1
28,0,101.78,2,5,4,7,2,0,3,0
55,2,122.4,9,7,4,4,1,0,3,1
2,1,81.0,2,6,4,1,0,3,0,1
1,0,144.0,10,7,4,2,0,0,0,1
1,0,0.0,11,10,1,1,0,0,0,1
156,2,96.3,7,2,4,1,2,0,0,1
93,1,109.83,8,13,4,1,0,0,1,1
59,1,90.9,3,31,4,3,0,0,0,1
11,0,97.0,8,25,4,2,0,0,0,1
1,0,94.0,7,7,2,1,0,0,3,1
107,0,75.14,10,23,3,2,2,0,0,1
156,1,94.91,7,11,3,5,2,0,0,1
8,1,65.0,7,26,2,1,0,0,0,1
35,0,110.16,9,5,4,3,1,0,0,1
24,2,81.0,3,8,4,3,0,3,0,1
233,0,90.95,8,29,4,5,1,0,0,0
107,0,130.0,6,10,3,2,0,0,0,0
84,1,189.9,8,14,4,0,2,0,5,1
66,0,150.45,5,1,4,2,2,0,3,1
2,1,65.0,3,30,2,3,0,0,0,1
71,1,112.58,12,29,4,5,0,0,0,1
74,3,93.6,11,4,4,2,0,0,0,1
12,1,12.0,8,25,4,2,0,0,0,1
0,0,79.0,1,28,4,1,0,0,0,1
71,0,69.05,3,17,4,2,0,0,1,1
7,2,174.67,3,24,4,3,0,0,0,1
2,2,114.73,9,15,4,1,0,3,0,1
80,0,75.0,4,24,3,1,2,0,0,1
4,1,89.0,3,22,4,2,0,3,0,1
25,1,155.0,5,21,4,1,1,0,3,1
83,0,174.6,6,7,4,3,0,1,3,1
14,0,161.0,3,31,4,3,2,0,3,1
1,1,97.0,3,15,4,1,0,3,0,1
9,1,0.0,10,10,1,0,1,0,0,1
98,2,79.2,12,8,4,3,0,3,0,1
83,2,122.4,11,4,4,2,1,0,3,1
1,2,160.0,10,7,4,2,0,3,0,1
17,0,107.5,11,18,4,2,2,0,0,1
8,1,126.0,10,20,4,2,0,0,0,1
56,2,162.0,8,26,4,2,2,0,3,1
150,0,96.9,7,8,3,2,1,0,0,1
292,0,86.7,12,13,4,4,0,0,3,0
14,1,82.8,2,3,4,3,0,0,3,1
22,0,75.0,9,16,2,2,0,0,0,1
2,0,110.0,5,19,0,1,0,0,3,1
44,1,60.0,11,11,3,3,0,0,3,1
49,0,43.5,3,28,3,3,1,0,0,1
17,0,85.0,10,9,3,1,2,3,0,1
24,1,74.8,2,12,4,2,1,0,0,1
205,0,80.24,6,20,3,5,2,0,0,0
7,2,136.0,10,21,4,2,0,0,3,1
111,0,96.9,7,24,3,1,2,0,0,0
3,0,65.0,9,19,2,0,1,0,0,1
12,0,159.0,9,19,4,1,1,0,0,1
40,0,98.82,3,14,4,4,1,0,3,1
29,1,104.0,12,1,4,3,2,0,0,1
0,0,96.0,8,9,4,0,2,3,0,1
21,0,66.0,2,25,2,1,0,0,0,0
111,0,120.0,10,10,3,0,1,0,4,0
141,1,82.45,7,5,3,5,2,0,3,1
18,2,174.0,9,15,4,3,0,0,3,1
290,1,65.0,6,17,3,2,1,0,0,1
16,1,68.0,11,16,3,4,0,0,0,1
1,0,107.0,4,19,3,2,0,0,0,1
6,2,85.63,8,16,4,5,3,0,0,1
92,1,105.3,4,28,4,1,0,0,0,1
238,0,140.4,10,6,4,3,0,0,3,0
54,0,85.0,4,30,3,1,2,3,0,1
36,1,99.0,10,20,4,1,0,3,0,1
100,1,91.9,4,18,4,1,1,0,0,1
22,0,95.0,4,18,4,1,1,0,0,1
170,2,96.9,9,12,3,1,0,1,0,1
30,1,146.4,6,29,4,3,0,0,3,1
92,2,152.1,9,2,4,2,1,0,0,1
4,0,130.4,9,18,4,1,2,0,0,0
134,2,105.7,5,26,4,3,1,0,0,1
168,2,107.1,8,12,3,3,2,0,3,0
80,0,96.3,4,25,4,0,1,0,0,0
13,0,140.0,11,8,4,1,0,3,0,1
1,0,0.0,9,24,1,1,0,0,0,1
9,0,65.0,12,10,2,1,0,0,0,1
0,0,65.0,8,19,2,1,0,0,0,1
11,0,92.8,4,7,3,1,0,0,3,1
0,0,138.0,8,12,4,2,0,0,0,0
22,1,108.57,6,21,4,2,0,0,0,1
6,2,90.0,8,12,4,4,2,0,0,1
99,1,150.67,12,31,3,1,2,0,0,1
16,2,100.0,3,9,4,4,0,0,0,1
1,1,139.0,7,4,4,1,1,3,0,1
1,2,79.0,6,13,4,1,1,3,0,1
50,0,98.1,11,2,3,4,0,0,0,1
180,1,99.68,8,11,4,6,2,0,3,1
1,1,89.3,1,9,4,1,1,0,3,1
60,1,83.16,3,18,4,2,1,0,3,1
171,0,99.45,7,29,4,2,2,0,0,0
63,1,105.3,7,23,4,3,2,0,0,1
25,0,133.0,10,19,4,3,0,0,0,0
57,1,64.37,11,11,4,2,1,3,0,1
50,2,86.4,11,18,4,2,1,0,0,1
200,3,82.92,10,31,4,2,1,0,1,1
97,0,135.9,9,9,4,5,2,0,0,0
30,1,117.9,5,23,4,1,1,0,0,1
9,1,90.0,3,7,4,0,1,3,0,1
3,0,162.5,9,19,4,4,2,0,3,1
63,0,60.0,11,23,3,2,1,0,3,1
59,1,89.1,6,26,4,0,1,3,0,1
0,1,98.0,8,8,4,1,0,0,0,1
104,0,141.3,7,18,4,4,1,0,3,0
81,1,67.5,3,9,4,3,0,3,0,1
2,2,127.0,4,20,4,2,0,0,0,1
251,0,79.29,12,31,4,5,2,0,0,0
61,1,111.6,12,30,4,4,1,0,0,1
13,0,90.0,5,9,3,2,1,0,0,1
18,1,65.0,6,20,2,0,1,0,0,1
14,0,69.75,3,10,3,3,1,0,3,1
122,2,97.0,6,30,3,3,0,0,3,1
17,0,108.2,12,9,3,7,2,1,3,1
1,0,67.0,9,6,2,3,0,0,0,1
65,1,156.61,12,26,4,3,1,0,5,1
35,0,79.2,12,7,4,7,2,3,0,0
5,0,254.0,3,27,4,3,2,1,5,0
3,2,98.0,8,22,4,1,1,0,0,1
5,0,124.0,7,28,4,2,0,3,0,0
65,0,72.25,6,2,3,3,0,3,0,1
181,1,98.1,10,11,4,1,0,3,0,0
65,0,137.7,6,26,4,2,2,0,0,0
13,0,65.0,10,19,2,1,1,0,0,1
161,2,145.85,8,14,4,3,2,0,3,0
32,1,96.3,10,19,4,2,1,0,0,1
123,2,96.9,7,31,3,5,3,0,0,1
56,0,141.3,6,9,4,1,0,0,3,0
18,1,62.83,2,22,4,5,1,3,0,1
37,0,116.1,5,13,4,1,0,3,0,1
4,0,0.0,12,11,1,1,0,0,1,1
212,0,70.0,5,20,3,3,2,0,0,1
38,1,94.5,10,6,4,3,0,0,0,1
153,2,80.1,10,27,4,1,0,3,0,0
35,2,117.0,9,25,4,0,2,0,0,1
86,2,198.9,5,22,4,3,2,1,0,1
5,0,126.75,4,4,4,5,3,0,3,0
115,0,141.84,9,18,4,5,2,1,3,1
92,0,149.4,9,9,4,2,2,0,3,0
16,1,118.0,2,19,3,2,1,0,0,1
5,0,90.0,9,20,2,0,2,0,0,1
34,0,81.0,6,19,4,1,2,0,0,0
64,1,214.2,4,17,4,3,2,1,5,1
0,1,129.0,6,17,4,1,0,3,0,1
17,0,97.0,3,19,4,1,0,3,0,1
118,1,90.95,4,13,4,4,0,0,0,1
51,3,108.0,10,9,4,0,2,3,0,1
210,2,90.0,8,16,4,2,0,3,0,0
36,0,131.4,3,24,4,1,0,0,3,0
31,0,50.6,2,6,4,2,2,3,0,1
60,0,63.75,3,5,4,6,2,0,0,0
9,0,78.0,12,16,4,2,1,3,0,1
120,2,88.38,8,20,3,5,2,1,0,1
2,1,123.68,11,21,4,3,1,1,0,1
68,0,90.95,4,17,3,3,2,0,3,1
82,1,90.95,10,10,3,3,1,0,3,1
217,0,80.75,8,13,4,2,2,3,0,0
133,0,85.5,5,17,3,5,1,0,0,1
48,1,139.5,10,9,4,0,2,0,3,0
12,1,66.0,1,24,2,1,2,0,0,1
124,2,126.9,6,10,4,2,1,0,0,1
168,0,72.25,8,8,3,3,1,0,0,1
57,0,72.47,12,25,4,5,2,0,0,1
40,0,109.8,8,28,4,0,1,0,0,1
9,0,104.0,6,19,3,3,2,0,0,1
0,1,89.0,4,15,4,2,0,3,0,1
47,0,85.5,4,18,4,1,1,3,0,0
1,1,95.0,9,1,4,1,0,0,0,1
41,0,208.93,9,4,4,3,2,0,1,0
220,1,156.0,9,17,3,1,2,1,0,0
40,0,169.2,11,7,4,2,1,0,0,1
3,0,159.0,5,19,2,1,0,0,4,1
1,0,93.0,7,20,3,1,0,0,0,1
28,0,94.35,6,13,4,1,1,0,0,0
33,1,89.78,10,6,4,4,0,0,0,0
75,0,99.0,4,17,4,0,2,3,0,1
135,0,90.0,9,14,3,2,1,0,0,0
74,0,132.3,10,21,4,2,0,0,3,0
